Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,Sk%,NY/A,ANY/A,4QC,GWD
21,Chris Chandler\ChanCh00,ATL,36,QB,14,14,6-8-0,223,365,61.1,2847,16,4.4,14,3.8,128,94,7.8,7.0,12.8,203.4,84.1,41,261,10.1,6.37,5.61,0,2
22,Tom Brady*\BradTo00,NWE,24,QB,15,14,11-3-0,264,413,63.9,2843,18,4.4,12,2.9,145,91,6.9,6.4,10.8,189.5,86.5,41,216,9,5.79,5.39,3,3
23,Brian Griese\GrieBr00,DEN,26,QB,15,15,8-7-0,275,451,61,2827,23,5.1,19,4.2,150,65,6.3,5.4,10.3,188.5,78.5,38,241,7.8,5.29,4.48,1,1
24,Vinny Testaverde\TestVi00,NYJ,38,QB,16,16,10-6-0,260,441,59,2752,15,3.4,14,3.2,147,40,6.2,5.5,10.6,172.0,75.3,18,122,3.9,5.73,5.01,5,5
25,Daunte Culpepper\CulpDa00,MIN,24,QB,11,11,4-7-0,235,366,64.2,2612,14,3.8,13,3.6,127,57,7.1,6.3,11.1,237.5,83.3,33,186,8.3,6.08,5.32,2,2
26,Charlie Batch\BatcCh00,DET,27,QB,10,9,0-9-0,198,341,58.1,2392,12,3.5,12,3.5,108,76,7.0,6.1,12.1,239.2,76.8,33,176,8.8,5.93,5.12,,
27,Tony Banks\BankTo00,WAS,28,QB,15,14,8-6-0,198,370,53.5,2386,10,2.7,10,2.7,106,85,6.4,5.8,12.1,159.1,71.3,29,173,7.3,5.55,4.92,1,1
28,Jim Miller\MillJi00,CHI,30,QB,14,13,11-2-0,228,395,57.7,2299,13,3.3,10,2.5,106,66,5.8,5.3,10.1,164.2,74.9,11,72,2.7,5.49,5.02,3,3
29,Alex Van Pelt\VanPAl00,BUF,31,qb,12,8,2-6-0,178,307,58,2056,12,3.9,11,3.6,99,80,6.7,5.9,11.6,171.3,76.4,14,73,4.4,6.18,5.38,1,1
30,Matt Hasselbeck\HassMa00,SEA,26,QB,13,12,5-7-0,176,321,54.8,2023,7,2.2,8,2.5,92,64,6.3,5.6,11.5,155.6,70.9,38,251,10.6,4.94,4.32,0,2
31,Rob Johnson\JohnRo00,BUF,28,QB,8,8,1-7-0,134,216,62,1465,5,2.3,7,3.2,71,61,6.8,5.8,10.9,183.1,76.3,31,196,12.6,5.14,4.27,0,1
32,Quincy Carter\CartQu00,DAL,24,QB,8,8,3-5-0,90,176,51.1,1072,5,2.8,7,4,46,64,6.1,4.9,11.9,134.0,63.0,12,56,6.4,5.40,4.26,0,2
33,Trent Dilfer\DilfTr00,SEA,29,,6,4,4-0-0,73,122,59.8,1014,7,5.7,4,3.3,43,54,8.3,8.0,13.9,169.0,92.0,10,72,7.6,7.14,6.83,0,0
34,Ty Detmer\DetmTy00,DET,34,qb,4,4,1-3-0,92,151,60.9,906,3,2,10,6.6,43,27,6.0,3.4,9.8,226.5,56.9,12,75,7.4,5.10,2.71,1,1
35,Todd Bouman\BoumTo00,MIN,29,,5,3,1-2-0,51,89,57.3,795,8,9,4,4.5,32,80,8.9,8.7,15.6,159.0,98.3,4,27,4.3,8.26,8.04,,
36,Michael Vick\VickMi00,ATL,21,,8,2,1-1-0,50,113,44.2,785,2,1.8,3,2.7,34,52,6.9,6.1,15.7,98.1,62.7,21,113,15.7,5.01,4.31,,
37,Shane Matthews\MattSh00,CHI,31,,4,3,2-1-0,84,129,65.1,694,5,3.9,6,4.7,45,34,5.4,4.1,8.3,173.5,72.3,6,48,4.4,4.79,3.53,2,0
38,Mike McMahon\McMaMi00,DET,22,,8,3,1-2-0,53,115,46.1,671,3,2.6,1,0.9,33,69,5.8,6.0,12.7,83.9,69.9,21,122,15.4,4.04,4.15,1,1
39,Randall Cunningham\CunnRa00,BAL,38,,6,2,2-0-0,54,89,60.7,573,3,3.4,2,2.2,31,30,6.4,6.1,10.6,95.5,81.3,12,66,11.9,5.02,4.72,1,2
40,Anthony Wright\WrigAn00,DAL,25,,4,3,1-2-0,48,98,49,529,5,5.1,5,5.1,23,80,5.4,4.1,11.0,132.3,61.1,5,30,4.9,4.84,3.63,1,1
41,Neil O'Donnell\ODonNe00,TEN,35,,5,1,0-1-0,42,76,55.3,496,2,2.6,2,2.6,19,35,6.5,5.9,11.8,99.2,73.1,6,58,7.3,5.34,4.73,,
42,Ryan Leaf\LeafRy00,DAL,25,,4,3,0-3-0,45,88,51.1,494,1,1.1,3,3.4,24,38,5.6,4.3,11.0,123.5,57.7,12,82,12,4.12,2.97,,
43,Spergon Wynn\WynnSp00,MIN,23,,3,2,0-2-0,48,98,49,418,1,1,6,6.1,20,47,4.3,1.7,8.7,139.3,38.6,10,65,9.3,3.27,0.95,,
44,Drew Bledsoe\BledDr00,NWE,29,,2,2,0-2-0,40,66,60.6,400,2,3,2,3,18,58,6.1,5.3,10.0,200.0,75.3,5,21,7,5.34,4.63,,
45,Jonathan Quinn\QuinJo00,JAX,26,,6,1,0-1-0,32,61,52.5,361,1,1.6,1,1.6,17,45,5.9,5.5,11.3,60.2,69.1,6,43,9,4.75,4.37,,
46,Clint Stoerner\StoeCl00,DAL,24,,4,2,1-1-0,26,49,53.1,314,3,6.1,5,10.2,18,28,6.4,3.0,12.1,78.5,53.8,5,22,9.3,5.41,2.35,,
47,Gus Frerotte\FrerGu00,DEN,30,,4,1,0-1-0,30,48,62.5,308,3,6.3,0,0,19,26,6.4,7.7,10.3,77.0,101.7,3,21,5.9,5.63,6.80,,
48,Drew Brees\BreeDr00,SDG,22,,1,0,,15,27,55.6,221,1,3.7,0,0,11,40,8.2,8.9,14.7,221.0,94.8,2,12,6.9,7.21,7.90,,
49,Shaun King\KingSh00,TAM,24,,3,0,,21,31,67.7,210,0,0,1,3.2,10,42,6.8,5.3,10.0,70.0,73.3,3,29,8.8,5.32,4.00,,
50,Travis Brown\BrowTr01,BUF,24,,1,0,,15,33,45.5,201,1,3,2,6.1,11,34,6.1,4.0,13.4,201.0,50.2,1,2,2.9,5.85,3.79,,
51,Jeff George\GeorJe00,WAS,34,,2,2,0-2-0,23,42,54.8,168,0,0,3,7.1,6,17,4.0,0.8,7.3,84.0,34.6,6,38,12.5,2.71,-0.10,,
52,Tommy Maddox\MaddTo00,PIT,30,,3,0,,7,9,77.8,154,1,11.1,1,11.1,4,57,17.1,14.3,22.0,51.3,116.2,1,4,10,15.00,12.50,,
53,A.J. Feeley\FeelA.00,PHI,24,,1,0,,10,14,71.4,143,2,14.3,1,7.1,8,27,10.2,9.9,14.3,143.0,114.0,0,0,0,10.21,9.86,1,1
54,Matt Lytle\LytlMa00,CAR,26,,3,1,0-1-0,17,30,56.7,133,1,3.3,3,10,5,28,4.4,0.6,7.8,44.3,39.3,3,24,9.1,3.30,-0.18,,
55,Kent Graham\GrahKe00,WAS,33,,3,0,,13,19,68.4,131,2,10.5,0,0,9,16,6.9,9.0,10.1,43.7,122.9,2,16,9.5,5.48,7.38,2,2
56,Brock Huard\HuarBr00,SEA,25,,1,0,,9,17,52.9,127,1,5.9,0,0,6,44,7.5,8.6,14.1,127.0,96.9,1,5,5.6,6.78,7.89,,
57,Kelly Holcomb\HolcKe00,CLE,28,,1,0,,7,12,58.3,114,1,8.3,0,0,5,25,9.5,11.2,16.3,114.0,118.1,0,0,0,9.50,11.17,,
58,Chad Pennington\PennCh01,NYJ,25,,2,0,,10,20,50,92,1,5,0,0,5,24,4.6,5.6,9.2,46.0,79.6,1,8,4.8,4.00,4.95,,
59,Jarious Jackson\JackJa01,DEN,24,,1,0,,7,12,58.3,73,0,0,0,0,5,19,6.1,6.1,10.4,73.0,76.0,1,6,7.7,5.15,5.15,,
60,David Patten\PattDa00,NWE,27,WR,16,14,,1,2,50,60,1,50,1,50,1,60,30.0,17.5,60.0,3.8,95.8,0,0,0,30.00,17.50,,
61,Mark Rypien\RypiMa00,IND,39,,4,0,,5,9,55.6,57,0,0,0,0,4,21,6.3,6.3,11.4,14.3,74.8,1,6,10,5.10,5.10,,
62,Koy Detmer\DetmKo00,PHI,28,,16,0,,5,14,35.7,51,0,0,1,7.1,2,16,3.6,0.4,10.2,3.2,17.3,1,9,6.7,2.80,-0.20,,
63,Az-Zahir Hakim\HakiAz00,STL,24,,16,1,,1,1,100,51,1,100,0,0,1,51,51.0,71.0,51.0,3.2,158.3,0,0,0,51.00,71.00,,
64,Ray Lucas\LucaRa00,MIA,29,,10,0,,2,3,66.7,45,0,0,0,0,2,28,15.0,15.0,22.5,4.5,109.7,0,0,0,15.00,15.00,0,0
65,Todd Collins\CollTo00,KAN,30,,1,0,,3,4,75,40,0,0,0,0,1,26,10.0,10.0,13.3,40.0,106.2,0,0,0,10.00,10.00,,
66,Tony Gonzalez*+\GonzTo00,KAN,25,TE,16,16,,1,1,100,40,0,0,0,0,1,40,40.0,40.0,40.0,2.5,118.7,0,0,0,40.00,40.00,,
67,Chris Mohr\MohrCh20,ATL,35,,16,0,,2,2,100,40,0,0,0,0,1,42,20.0,20.0,20.0,2.5,118.7,0,0,0,20.00,20.00,,
68,Ken Dilger*\DilgKe00,IND,30,TE,16,16,,1,1,100,39,1,100,0,0,1,39,39.0,59.0,39.0,2.4,158.3,0,0,0,39.00,59.00,,
69,Scott Mitchell\MitcSc00,CIN,33,,1,0,,4,12,33.3,38,0,0,3,25,2,16,3.2,-8.1,9.5,38.0,3.5,2,15,14.3,1.64,-8.00,,
70,Akili Smith\SmitAk00,CIN,26,,2,1,0-1-0,5,8,62.5,37,0,0,0,0,3,14,4.6,4.6,7.4,18.5,73.4,1,3,11.1,3.78,3.78,,
71,Marty Booker\BookMa00,CHI,25,WR,16,16,,1,2,50,34,1,50,0,0,1,34,17.0,27.0,34.0,2.1,135.4,0,0,0,17.00,27.00,,
72,Dameyune Craig\CraiDa00,CAR,27,,2,0,,4,8,50,34,0,0,0,0,2,18,4.3,4.3,8.5,17.0,61.5,2,15,20,1.90,1.90,,
73,Marques Tuiasosopo\TuiaMa00,OAK,22,,1,0,,3,4,75,34,0,0,0,0,1,15,8.5,8.5,11.3,34.0,100.0,0,0,0,8.50,8.50,,
74,Jerome Bettis*\BettJe00,PIT,29,RB,11,11,,1,2,50,32,1,50,0,0,1,32,16.0,26.0,32.0,2.9,135.4,0,0,0,16.00,26.00,,
75,Kevin Lockett\LockKe00,WAS,27,,16,0,,1,1,100,31,1,100,0,0,1,31,31.0,51.0,31.0,1.9,158.3,0,0,0,31.00,51.00,,
76,Randy Moss\MossRa00,MIN,24,WR,16,16,,1,1,100,29,0,0,0,0,1,29,29.0,29.0,29.0,1.8,118.7,0,0,0,29.00,29.00,,
77,Brad Maynard\MaynBr20,CHI,27,,16,0,,1,1,100,27,1,100,0,0,1,27,27.0,47.0,27.0,1.7,158.3,0,0,0,27.00,47.00,,
78,Kevin Faulk\FaulKe00,NWE,25,,15,1,,1,1,100,23,0,0,0,0,1,23,23.0,23.0,23.0,1.5,118.7,0,0,0,23.00,23.00,,
79,Doug Johnson\JohnDo00,ATL,24,,3,0,,3,5,60,23,1,20,0,0,3,14,4.6,8.6,7.7,7.7,110.8,2,13,28.6,1.43,4.29,1,1
80,Jamie Martin\MartJa00,STL,31,,5,0,,3,3,100,22,0,0,0,0,2,10,7.3,7.3,7.3,4.4,97.2,2,7,40,3.00,3.00,,
81,Tim Rattay\RattTi00,SFO,24,,3,0,,2,2,100,21,0,0,0,0,1,20,10.5,10.5,10.5,7.0,110.4,0,0,0,10.50,10.50,,
82,Frank Wycheck\WychFr00,TEN,30,TE,16,16,,1,1,100,21,0,0,0,0,1,21,21.0,21.0,21.0,1.3,118.7,0,0,0,21.00,21.00,,
83,Leon Johnson\JohnLe00,CHI,27,,12,0,,1,1,100,18,0,0,0,0,1,18,18.0,18.0,18.0,1.5,118.7,0,0,0,18.00,18.00,,
84,Curtis Martin*\MartCu00,NYJ,28,RB,16,16,,1,1,100,18,1,100,0,0,1,18,18.0,38.0,18.0,1.1,158.3,0,0,0,18.00,38.00,,
85,Deuce McAllister\McAlDe00,NOR,23,,16,4,,1,2,50,12,1,50,0,0,1,12,6.0,16.0,12.0,0.8,108.3,0,0,0,6.00,16.00,,
86,Tom Tupa\TupaTo20,NYJ,35,,15,0,,1,1,100,9,0,0,0,0,1,9,9.0,9.0,9.0,0.6,104.2,0,0,0,9.00,9.00,,
87,Mark Royals\RoyaMa20,TAM,36,,16,0,,1,1,100,5,0,0,0,0,0,5,5.0,5.0,5.0,0.3,87.5,0,0,0,5.00,5.00,,
88,Mitch Berger\BergMi20,MIN,29,,12,0,,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,39.6,0,0,0,0.00,0.00,,
89,Jeff Blake\BlakJe00,NOR,31,,1,0,,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,39.6,0,0,0,0.00,0.00,,
90,Corey Dillon*\DillCo00,CIN,27,RB,16,16,,0,1,0,0,0,0,1,100,0,0,0.0,-45.0,,0.0,0.0,0,0,0,0.00,-45.00,,
91,Marshall Faulk*+\FaulMa00,STL,28,RB,14,14,,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,39.6,0,0,0,0.00,0.00,,
92,Jeff Feagles\FeagJe20,SEA,35,,16,0,,0,2,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,39.6,0,0,0,0.00,0.00,,
93,Martin Gramatica\gramamar01,TAM,26,,14,0,,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,39.6,0,0,0,0.00,0.00,,
94,Mike Green\GreeMi00,TEN,25,,16,1,,0,2,0,0,0,0,2,100,0,0,0.0,-45.0,,0.0,0.0,0,0,0,0.00,-45.00,,
95,Craig Hentrich\hentrcra01,TEN,30,,16,0,,0,2,0,0,0,0,1,50,0,0,0.0,-22.5,,0.0,0.0,0,0,0,0.00,-22.50,,
96,Joe Horn*\HornJo00,NOR,29,WR,16,16,,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,39.6,0,0,0,0.00,0.00,,
97,Richard Huntley\HuntRi00,CAR,29,RB,14,9,,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,39.6,1,0,50,0.00,0.00,,
98,LaMont Jordan\JordLa00,NYJ,23,,16,0,,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,39.6,0,0,0,0.00,0.00,,
99,Micah Knorr\knorrmic01,DAL,26,,16,0,,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,39.6,0,0,0,0.00,0.00,,
100,Freddie Mitchell\MitcFr00,PHI,23,,15,1,,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,39.6,0,0,0,0.00,0.00,,
101,Brian Moorman\MoorBr24,BUF,25,,16,0,,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,39.6,0,0,0,0.00,0.00,,
102,Frank Sanders\SandFr00,ARI,28,WR,15,13,,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,39.6,0,0,0,0.00,0.00,,
103,Billy Volek\VoleBi00,TEN,25,,1,0,,0,3,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,39.6,0,0,0,0.00,0.00,,
104,Hines Ward*\WardHi00,PIT,25,WR,16,16,,0,1,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,39.6,1,3,50,-1.50,-1.50,,
105,Lamont Warren\WarrLa00,DET,28,,16,3,,0,2,0,0,0,0,1,50,0,0,0.0,-22.5,,0.0,0.0,0,0,0,0.00,-22.50,,
106,Joey Galloway\GallJo00,DAL,30,WR,16,16,,1,1,100,-1,0,0,0,0,0,-1,-1.0,-1.0,-1.0,-0.1,79.2,0,0,0,-1.00,-1.00,,
107,Kyle Richardson\RichKy20,BAL,28,,16,0,,1,1,100,-11,0,0,0,0,0,-11,-11.0,-11.0,-11.0,-0.7,79.2,0,0,0,-11.00,-11.00,,
